UabDefec	D50541
VmfThioc	U58018
VmfThuri	FR847847
VmfTrifo	FR847848
VmfVaria	AJ851087
VmfZatma	AB175647
XskBact7	KF683074
VmgGraci	U89298
VmgSpec3	AB894129
VmgSzege	U89300
VmgTepid	U89297
VmhAcidi	AJ278726
VmhSpeci	FN433469
UknPro13	AB794104
VmiPalus	Y17144
VmiSilve	AJ491847
VmiTundr	AJ555244
VmjCapsu	AJ563935
VmjMobil	HQ676599
VmkSpeci	FN422003
VmkEchin	AJ458473
VmkHeyer	AM283543
VmkHirsu	DQ364433
VmkParvu	Y18945
VmkRosea	AJ414656
VmlStell	FR686343
VmmMeE10	EU672873
VmnCrime	AJ581837
VmoLacus	DQ834966
WagBact7	JQ773443
WagBact8	JQ773444
VmnSpeci	AB301718
NonMVadi	AB301717
VmpAgile	X72767
VmpAlbum	X72777
VmpAlcal	EF495157
VmpBurya	AF307138
VmpJapan	D89279
VmpKenye	AJ132384
VmpPelag	X72775
VmqAuran	X72776
VmqFodin	X72778
VmqSpeci	AB538964
VmqSpec3	FR798962
VmqMetha	AF304196
VmqSpec2	HE801216
VmqScand	AJ131369
VmrKenye	DQ789390
WydBacte	HF558990
VmsAlcal	AF384373
VmsAmini	DQ463161
VmsSpec2	CP003380
VmsLonar	JF330773
VmsMarin	X95459
VmsMurat	AY694421
VmsNitr7	CP003390
VmsSulfi	X95461
VmsThala	X95460
VmsThioo	DQ660915
VmtSpeci	FJ872108
VmtGluco	HM001269
VmtLeisi	AB193725
VmtSpec2	FJ872109
VmtMethy	AB193724
VmtRhizo	EU194887
VmuCapsu	AF004844
VmuSpec4	HM447243
VmuSpeci	FJ502233
VmuSpec2	JQ173144
VmuSpec3	KC243676
WydBact6	KF484906
VmvMulti	AF004845
VmwBacte	EU586035
VmxFibra	AF177296
VmxLacus	AY007296
VmxQuisq	AF177297
VmySpori	Y18946
VmyTrich	Y18947
VmzDiffi	DQ119050
VnaHanso	U67929
VnbMobil	DQ287786
VnbVersa	CP002056
VncSubte	AB536747
VncTherm	AY829009
VndSpeci	KC782839
VndUnive	DQ442273
VmwBact2	FM252034
VneGluco	FR733702
VneMMays	AY486132
VneMenth	HQ380796
VnfMiyak	AB501287
VngGeoth	FN552009
WrxBac12	LM643867
VnhAerol	AJ309929
VnhSpeci	FJ807673
VnhSpe17	HQ605925
VnhAoyam	AB234028
VnhAquim	AM778449
VnhArabi	Y17228
VnhArbor	X77443
VnhSpec2	FN870023
VnhLaeva	AB004726
VnhAurum	Y17229
VnhAwaji	AB286027
VnhAzadi	EU912487
VnhBarke	X77446
VnhBinot	EF567306
VnhChoco	AB004725
VnhDemin	AB234026
VnhDextr	Y17230
VnhSp529	KJ920267
VnhEster	Y17231
VnhFlave	Y17232
VnhFlavu	AB286029
VnhFluvi	AB286028
VnhFolio	AJ249780
VnhGinse	AB271048
VnhSpec3	EU873314
VnhGubbe	AF263563
VnhSp527	KJ920278
VnhHalop	AB004714
VnhHalot	AY376165
VnhHatan	AB274908
VnhHomin	AM181504
VnhSpec4	FJ865215
VnhHydro	AJ698726
VnhSpe47	HM222660
VnhSpe13	DQ119293
VnhImper	X77442
VnhIndic	AM158907
VnhInsul	EU239498
VnhSpec5	AM949677
VnhSpe19	JX997974
VnhKerat	AB004717
VnhKetos	AB004724
VnhKitam	AB013907
VnhKoree	AY962574
VnhKribb	EF466125
VnhSpe20	JX997973
VnhLacti	X77441
VnhLacus	AB286030
VnhLaev2	Y17234
VnhLemov	JN243353
VnhSpec6	EU873539
VnhLique	X77444
VnhLuteo	AB004718
VnhLutic	AM747814
VnhSp207	KF028598
VnhMarin	AB286020
VnhSpe16	HQ622524
VnhMarit	AJ853910
VnhSpec7	GQ351351
VnhSpe14	HE585693
VnhNator	AY566291
VnhSpe18	JN408293
VnhOleiv	AJ698725
VnhOryza	GU564360
VnhOxyda	Y17227
VnhPalud	AJ853909
VnhSp248	HQ844973
VnhParao	AJ491806
VnhSp364	KF697702
VnhPhyll	AJ277840
VnhSp528	KJ569787
VnhProfu	EF623999
VnhSpec8	FJ865214
VnhPumil	AB234027
VnhPygma	AB248875
VnhSpec9	GQ329713
VnhResis	Y14699
VnhSacch	AB736273
VnhSaper	AB004719
VnhSchle	Y17237
VnhSedim	AB286021
VnhSpe15	HQ219727
VnhSp530	KJ735510
VnhSpe10	EF593038
VnhSpe11	GQ246683
VnhTerra	AB004720
VnhTerre	AB004721
VnhTerri	AB234025
VnhTesta	X77445
VnhThala	AM181507
VnhTrich	Y17240
VnhMUlmi	AY062021
VnhXylan	AJ853908
VnhSpe12	FN547412
VniSpec6	KF886293
VniCoral	AB018046
VniSpec2	FJ261972
VniMesop	AF002266
VniRosea	U48984
VniRose2	D86936
VniSpeci	FJ199993
VniThail	HM043728
VnjAgari	AB158515
VnjCeler	EF486352
VnjChiti	AB500894
VnjDongh	EU365694
VnjElong	AF500006
VnjEpial	AB266054
VnjSpec5	JF751045
VnjHalot	EF674853
VnjHydro	U58338
VnjMangr	HQ424446
VnjSpeci	GQ262812
VnjMarit	AY377986
VnjOkina	AB500893
VnjSpec3	DQ993341
VnjSalip	AF479688
VnjSpec4	FR822983
VnjTherm	AB124836
VnjVaria	AB167354
VnjSpec2	GQ262813
VnkAlkal	AJ717385
VnkPutea	AJ717388
VnlSpe94	KF524364
VnlAntar	AJ005932
VnlSpec2	FR832424
VnlEndop	EU005372
VnlFlavu	DQ491453
VnlSpeci	FN673681
VnlLuteu	AJ536198
VnlLylae	X80750
VnlTerre	FJ423763
VnlYunna	FJ214355
VnmAuran	EF601828
VnmGinse	AB245389
VnmPanac	AB271051
VnmParie	FN556016
VnmPhosp	Z78207
VnmMSoli	FJ807672
VnnAuran	X92604
VnnAurat	AB159779
VnnAvice	JQ867183
VnnCarbo	X92599
VnnChaiy	AB196710
VnnChalc	X92594
VnnChers	X92628
VnnChoko	AB241454
VnnCitre	X92617
VnnCoeru	X92598
VnnCoria	AJ784008
VnnSp592	AB981048
VnnCoxen	AB241455
VnnSpec6	FN658654
VnnEburn	AB107231
VnnEchin	X92618
VnnEchi2	X92625
VnnEchi3	X92607
VnnEndol	AJ560635
VnnSpec9	JF912511
VnnFulvi	X92620
VnnHalop	X92601
VnnSpe11	FN658652
VnnSpeci	GU459068
VnnInosi	X92610
VnnInyon	X92629
VnnSpe12	JN560152
VnnKrabi	AB196716
VnnLupin	AJ783996
VnnMarin	AB196712
VnnSpec8	HQ704071
VnnMatsu	AF152109
VnnMirob	AJ626950
VnnNarat	AB193559
VnnChal2	X92609
VnnOliva	X92613
VnnEchi4	X92608
VnnPatta	AB275607
VnnPeuce	X92603
VnnSpec2	AM944497
VnnSpe10	KC139400
VnnPurpu	X92611
VnnSpec3	FJ261956
VnnRifam	AY561829
VnnRosar	X92631
VnnSaeli	AJ783993
VnnSagam	X92624
VnnSchwa	KC517406
VnnSpec5	AB609324
VnnSiame	AB193565
VnnSonne	JQ619535
VnnSp543	KC439463
VnnTulba	EU196562
VnnSp591	KC161209
VnnVirid	X92623
VnnWench	JQ768361
VnnSpec4	GU002071
VnnSpec7	FN658656
VnoVirid	AB588632
VnpGlyco	AB012607
VnqMarin	AB078080
VnrVirid	AB282862
VnsFusca	U48973
VnsGlauc	X97891
VnsMalay	AB062383
VnsNiveo	U48976
VntAeril	GQ421849
VntAerop	GQ421848
VntFlocc	AB098515
VntGuang	EU727176
WagBact5	HM362432
WagBact4	EF191408
VntSubte	FR733708
VntSpeci	JX504804
WagBact6	HM362433
VnuAerod	U89333
VnvBrevi	AY534742
YhlBact3	GU249616
VnwArena	AB522642
VnxChito	AB006851
VnyJalal	AF479674
VnyMulta	X81878
XnhBac26	AB917594
VnzPelag	AB550798
VoyBac11	KF931641
VoaCurti	AJ318408
VoaCurt2	AJ427624
VoaMulie	AJ318410
VobMarin	EU181225
VobMulti	Y18646
VobSpeci	JQ819258
VobVersi	AJ871304
UcyTunis	DQ641495
VocDiver	AB037874
VocNegle	AB037875
VocPumil	AB021701
VocTimid	Z36296
VocVescu	AB021702
UvuSpeci	KF694750
WspAlkal	HE996970
NonRoser	HQ326178
VixBact2	HM140980
UwqBact6	JN368460
VodGlyce	U82327
VodSpeci	GQ872425
VodMulde	AF487538
VodStams	HF563589
VodTherm	AY656675
VodTher2	L09168
VoeMorax	HM161851
VoeBoevr	DQ156147
VoeBovis	AF005182
VoeBovoc	DQ153089
VoeCanis	AJ269511
VoeCapra	DQ156148
VoeCatar	AF005185
VoeBranh	AF005187
VoeCunic	AF005188
VoeMEqui	AF005184
VoeMora2	D64049
VoeLinco	FR822735
VoeNonli	HM152563
VoeMOvis	AF005186
VoePlura	AM884564
VoeSpeci	FM872292
VofMorga	AJ301681
VofMorg2	DQ358146
VofPsych	DQ358135
VogAbyss	AJ252022
VogDasan	EF192283
VogJapon	D21224
VogMarin	AB038033
VogProfu	AJ252023
VogVisco	AJ132226
VogYayan	AB008797
VohIndol	DQ377947
VoiBacte	FM998003
WsvRhizo	FM998018
VblPr348	KF953945
VojSpeci	HM627214
VojSpe38	JQ670938
VojSpe18	KF892548
VojSpec2	HM061614
VojCalam	KC537738
VojCompo	AB267719
VojDaeje	AB267717
VojSpe13	JQ955677
VojDoraj	GU139697
VojSpe12	HQ449707
VojSpec3	FN400860
VojGossy	EU672804
VojGoss2	EU672805
VojSpe58	KM588182
VojGraci	AM490403
VojGynue	KC247157
VojHerba	JN695632
VojJinju	JQ765855
VojKamei	AB330392
VojSpe16	JQ966281
VojSpec4	DQ234446
VojSpe10	JF999998
VojSpec5	HQ455786
VojSpec6	FN400859
VojSpec7	GQ144415
VojOryza	EU109722
VojPalud	AM490402
VojSpe17	KF483876
VojSpec8	HM748604
VojSpe14	KC560020
VojRigui	EU747841
VojSabul	JQ739458
VojSpec9	JF701183
VojSpe11	HM590829
VojXimon	EU729366
ZZZHiru3	HG934468
VokSchae	AY387670
VbpBact2	KC907394
UfuBact2	EU483153
VolAntar	JN166984
VolAquim	AY445075
VolSpeci	HM355805
VolFlave	AY445073
VolSpec2	EU564844
VolLutim	EU156065
VolOlear	EU888117
VolRuest	AF218782
VolTaean	JF714702
VolSpec3	JN426849
VomJejue	EU443206
XomSpeci	KC839612
XirBac21	KC311366
VonSpeci	FN393755
VooSpec3	HG965210
VooCryst	FR733716
VooSpeci	EU910872
VooXilig	AY354285
VopLacte	AB012648
VopManga	GU217690
VopMidui	HQ917055
VopReblo	DQ062097
VopSapro	AB012647
VopTolaa	AB012646
VopZhada	JQ409017
VoqAbsce	AY457071
VoqAbsc2	AY859681
VoqAfric	AF480605
VoqMAgri	AJ429045
VoqAichi	X55598
VoqSpeci	GU564404
VoqAlvei	AF023664
VoqArabi	KC010491
VoqAroma	AY943386
VoqArosi	EF054881
VoqArupe	DQ157760
VoqAsiat	AF480595
VoqAubag	AY859683
VoqAurum	X55595
VoqAustr	X93182
VoqAvium	AJ536037
VoqAviu2	X52934
VoqAviu3	EF521891
VoqBoeni	AY012573
VoqBohem	U84502
VoqBotni	AJ012756
VoqBouch	EF591053
VoqBourg	HF674384
VoqBrand	AF480574
VoqBrisb	AY012577
VoqBruma	AF480576
VoqCanar	AY255478
VoqTuber	AJ131120
VoqCelat	L08169
VoqSp387	KJ607136
VoqChelo	AY457072
VoqChima	AJ548480
VoqChita	X55603
VoqChlor	X79292
VoqChubu	AF480597
VoqColom	AM062764
VoqConce	AY859684
VoqConfl	AJ634379
VoqConsp	X88922
VoqCooki	X53896
VoqCosme	AY449728
VoqCroci	DQ534008
VoqDiern	AF480599
VoqDoric	AF264700
VoqDuval	U94745
VoqEleph	AJ010747
VoqEngba	AF480577
VoqEurop	HM022196
VoqFalla	AF480600
VoqFarci	AY457084
VoqFlave	X52932
VoqFlore	AJ616230
VoqFluor	AJ617741
VoqFortu	FR733720
VoqFort2	AY457066
VoqFraga	JQ898451
VoqFrede	AJ276274
VoqGadiu	X55594
VoqGastr	AF480602
VoqGenav	X60070
VoqGilvu	X81996
VoqGoodi	Y12872
VoqGordo	X52923
VoqHaemo	HE862232
VoqHassi	U49401
VoqHecke	AF174290
VoqHeide	AJ000684
VoqHerak	GU084182
VoqHiber	X67096
VoqSp176	FN430736
VoqHodle	X93184
VoqHolsa	AJ310467
VoqFort3	AY457067
VoqInsub	EU605695
VoqInter	HM037998
VoqInte2	X67847
VoqIntra	AJ536036
VoqIrani	HQ009482
VoqKansa	AJ536035
VoqKomos	X55591
VoqSpec2	JF271826
VoqKubic	AF133902
VoqKumam	AB239925
VoqKyori	AB370111
VoqLacus	AF406783
VoqLenti	AF480583
VoqLepr9	X55587
VoqSpec3	GU997640
VoqLlatz	AJ746070
VoqLongo	JN571166
VoqMadag	AB537170
VoqMager	AJ699399
VoqMalmo	X52930
VoqMante	FJ042897
VoqMarin	AF456240
VoqMarse	EU266632
VoqMicro	AF480584
VoqMonac	AF107039
VoqMonte	AF330038
VoqMorio	AJ429044
VoqMucog	AY457074
VoqMural	AB537171
VoqNebra	AY368456
VoqNeoau	AF480593
VoqFort4	AY457068
VoqNonch	X52928
VoqNovio	EU239955
VoqNovoc	U96747
VoqObuen	X55597
VoqPalle	DQ370008
VoqPalus	AJ308603
VoqSp388	KJ948996
VoqParaf	GQ153270
VoqPara2	X93183
VoqSpec7	KC525204
VoqSpec5	JF271823
VoqParas	AY337273
VoqSpec4	DQ536404
VoqParme	AF466821
VoqPereg	AY457069
VoqPhlei	AF480603
VoqPhoca	AY859682
VoqPinni	AF502574
VoqPorci	AY457077
VoqPorif	AF480589
VoqPseud	AY570988
VoqPsych	AJ534886
VoqPulve	AJ429046
VoqPyren	AJ431371
VoqRhode	AJ429047
VoqRiyad	EU274642
VoqRufum	AY943385
VoqRutil	DQ370011
VoqSalmo	DQ866768
VoqSaska	AY208856
VoqScrof	AF480604
VoqSedim	KC010490
VoqSeneg	AY457081
VoqSenue	DQ536408
VoqSeoul	DQ536403
VoqSepti	AY457070
VoqSeten	EF138818
VoqSherr	AY353699
VoqShimo	AJ005005
VoqShinj	AB268503
VoqShott	AY005147
VoqSimia	X52931
VoqSmegm	AJ131761
VoqSphag	FR733719
VoqStoma	AM884331
VoqSzulg	X52926
VoqTerra	M29568
VoqTherm	X55602
VoqTokai	AF480590
VoqTripl	U57632
VoqTrivi	DQ058405
VoqTube2	X58890
VoqTusci	AF058299
VoqUlcer	AB548725
VoqVacca	AF480591
VoqVanba	X84977
VoqVulne	EU834055
VoqWolin	AY457083
VoqXenop	AJ536033
VoqYongo	JF738056
VorDimor	D12786
VorRamos	D13944
VosAdler	U67943
VosAgala	M24290
VosAgass	U09786
VosAlkal	U44764
VosAllig	AF412969
VosMAlvi	U44765
VosAmpho	AY531655
VosAnati	AF412970
VosAnser	AF125584
VosArgin	AF125581
VosArthr	M24580
VosAuris	U67944
VosBovig	M24291
VosBovir	U44766
VosBovis	U02968
VosBovoc	U44768
VosBucca	AF125586
VosButeo	AF412971
VosCalif	M24582
VosCanad	U44769
VosCanis	AF340023
VosCapri	U26046
VosCapr2	M94728
VosCavia	AF221111
VosCavip	AF125879
VosCitel	AF412973
VosCloac	AF125592
VosColli	AF538681
VosColum	AF221112
VosColu2	AF221113
VosColu3	AF412975
VosConju	U44770
VosCorog	L08054
VosCotte	U67945
VosCrice	AF412976
VosCroco	AF412977
VosCynos	AF412978
VosDispa	AF412979
VosEleph	AF221121
VosEquig	AF221120
VosEquir	AF125585
VosFalco	AF125591
VosFasti	AF125878
VosFauci	AF125590
VosFelif	U15795
VosFelim	U16758
VosFelis	U09787
VosFerme	M24289
VosFlocc	X62699
VosGalli	L24104
VosGall2	L24105
VosGallo	AF412980
VosGatea	U15796
VosGenit	X77334
VosGlyco	AF412981
VosGypis	AF125589
VosHomin	AF443616
VosHyoph	U58997
VosHyopn	AE017243
VosHyorh	AF412982
VosHyosy	U26730
VosIguan	AY714305
VosImita	L24103
VosIndie	AF125593
VosIners	AF221114
VosIowae	M24293
VosLagog	AF412983
VosLeach	U26054
VosLeoni	U16759
VosLeoph	U16760
VosLipof	AF221115
VosLipop	M24581
VosMacul	AF221116
VosMelea	L24106
VosMicro	AF212859
VosMoats	AF412984
VosMobil	M24480
VosMolar	AF538683
VosCanim	AM774638
VosMuris	M23939
VosMuste	AF412986
VosMycoi	U26037
VosMyco2	BX293980
VosSpeci	FR682077
VosNeuro	M23944
VosOpale	AF221117
VosOrale	AY796060
VosOvipn	U44771
VosOxoni	AF412987
VosPenet	L10839
VosPhoci	AF304323
VosPhoc2	AF304325
VosPhoc3	AF304324
VosPirum	M23940
VosPneum	AF132740
VosPrima	AF221118
VosPullo	U58504
VosPulmo	AF125582
VosPutre	U26055
VosSaliv	AF125583
VosSimba	U16323
VosSperm	AF221119
VosSpuma	AF125587
VosSturn	U22013
VosSualv	AF412988
VosSubdo	AF125588
VosSynov	X52083
VosTestu	U19768
VosTest2	U09788
VosVerec	AF412989
VosYeats	U67946
VotGuano	HE663456
VotInje2	HQ671078
VotSpeci	GQ857652
VotOdora	AJ854059
VotOdor2	M58777
VotPelag	AB176662
VotSpec2	GU253339
VotProfu	EU204978
VotSpec3	HF947513
VouFulvu	DQ768117
VouVires	DQ768119
VouXanth	DQ768116
WteAeril	JQ639051
NonTurpa	JN899241
VdjFlavi	DQ321750
WecLacte	AM778124
VovMulti	Y08541
VovSpeci	HE599560
UgvBac14	JN033800
VowExede	AB084253
VowPusil	FR749907
WszBacte	HQ322118
VoxTherm	DQ417202
VoxTruep	EU338490
VoyBacte	GQ863487
VoyBact2	GQ922846
NtlAegyp	AF251941
NtlAsia2	D14123
NtlChaha	AJ004806
NtlHulun	AF262026
NtlMaga4	X72495
NtlTaiw2	D14124
VozHalop	AB449109
HbcArc79	KF739011
HbcArc78	KF739019
NtrAltu3	AY208972
NtrEjin2	AM231733
NtrnGari	AB289741
NtrPall2	AJ002949
NtrPell2	AJ002947
NtrSalac	JQ669385
NtrVersi	AB023426
VpaAceti	X95817
VpaSpeci	GU452711
VpbFerri	EU878275
VpbHisti	Y16716
VpbPepti	EF382661
NthMann2	AB501361
HlpArc16	AB457580
HbcArc22	JF421970
VpcAzoti	EU143681
NtbGreg5	D87970
NtbSpe13	JN571120
VpdAceti	EF103128
NtcAmyl2	D43628
NtcJeot2	EF077631
NtcOccu8	Z28378
NtcRose2	AB771436
VpeBacte	GQ922844
NtnBaer2	AB125106
NtnInner	AB125108
NtmSpeci	JF950943
NtmMool2	AY498645
NtmPhara	CR936257
NatAibi2	DQ205516
NatBang2	Y14028
NatSedim	FN376859
NatSulf2	DQ535889
NatTexco	HQ456225
NatTibet	AB005656
VpfWadin	EU338489
NonHalo2	FR832425
VpgItali	AM904562
VphAbyss	AM937002
VphLitho	AJ404370
VphNitra	FJ532475
VphProfu	AF357197
VpiRosor	GU966652
VpjSucci	FJ715930
MarBact3	EU513001
VpkAnima	AJ239288
VpkAnim2	DQ006842
VpkBacil	AY560519
VpkCanis	L06170
VpkCiner	ACDY02000019
VpkDenti	AF487709
VpkElong	L06171
VpkElon2	ADBF01000003
VpkFlave	L06168
VpkGonor	X07714
VpkIguan	GU233442
VpkLacta	AJ239286
VpkOrali	JN104029
VpkPolys	AJ239289
VpkShaye	FJ654664
VpkSicca	ACKO02000016
VpkSubfl	AJ239291
VpkWadsw	FJ654662
VpkWeav3	AFWQ01000032
VpkZoode	DQ006843
VplChian	AB208549
VpmHartm	AF177275
UknProt3	AB513364
UknProt4	AB513363
UnsAlkal	EU074168
UnsGaleg	D11343
UnsHuaut	AF025852
VpnRisti	M21290
VpnSenne	M73219
VpoCaesa	AY136116
VpoSpeci	GQ131677
VppSpec5	JQ672629
VppSpeci	FJ713802
VppSpec3	JF748732
VppJapon	AB288092
VppNapht	AF053734
VppSpec9	KM591221
VppSpec2	JF747202
VpqIgnav	AJ748748
VprExalb	AF513441
VpsAethi	AY574575
VpsNAlba	EU566871
VpsSpe30	KF914157
VpsFlava	EF680886
VpsHalob	X80747
VpsHalop	AY820953
VpsHalot	AY226508
VpsJeotg	AY928901
VpsLacus	AJ290397
VpsLutea	AY588278
VpsSpe31	KP057085
VpsSpec9	KF040423
VpsSanda	AY588277
VpsSpeci	FJ948172
VpsXinji	AY226510
VptSpec3	JQ710440
VptSpec2	JQ710441
VptRamos	AJ001010
VptNSoli	EF178286
VptSpeci	GQ845011
NonBac32	AB739062
VpuAuran	DQ457019
VpuDrila	KC307772
VpuGinse	EU616816
VpuHirud	KC307771
VpuNSoli	EF592608
VpuSpeci	GU291295
VpuSpec2	FJ457040
VpvKoree	DQ244077
VpvPopul	EU877262
VpvYeong	DQ244076
WcmSpeci	JN607159
VhmSpeci	JN607161
UccSpeci	JN607156
VpwSemol	AY508816
VliSpec3	KC534331
VpxDenit	DQ665838
VpxNitri	DQ665839
VpySalsu	AB175500
VpzAquib	AF534573
VpzSpeci	HQ176467
VpzBasal	EU143347
VpzIndic	GU447302
VpzKimny	AM498744
VpzSpec2	DQ659453
VqaTerga	AB175499
VqbAlkal	EF422408
VqcLacis	AY567473
UjhSpeci	FM991866
VqdAlkal	AF069956
VqdHambu	L11663
VqdVulga	AM114522
VqdWinog	CP000115
VqeMobil	HM038001
WyfHolla	JQ345500
VqfOcean	CP000127
VqgEurop	AB070982
VqgEutro	AY123795
NtsVien2	CP007536
VqhSpe25	KC477402
VqhMulti	CP000103
UipAmazo	GU256437
UipSpe73	JX843283
VqjAbsce	AF218292
VqjAcid2	JX484797
VqjAcidi	AM402972
VqjAfric	AF430054
VqjNAlba	AY222321
VqjAltam	EU006090
VqjAmami	AB275164
VqjSpec9	GU985442
VqjAnaem	AB162801
VqjAoben	AB126876
VqjAraoe	AB108779
VqjSpeci	GU367157
VqjArthr	AB108781
VqjAsiat	AB092566
VqjAster	AF430019
VqjBeiji	AF154129
VqjSp176	JX076851
VqjBlack	EU099360
VqjBrasi	AF430038
VqjBrevi	AF430040
VqjCaish	AF459443
VqjSpec2	FJ805428
VqjCarne	AF430035
VqjCerra	AF060790
VqjCoeli	FR733721
VqjConca	AB126880
VqjCoubl	DQ235688
VqjCrass	AF430049
VqjCummi	AF430052
VqjCyria	AF430027
VqjElega	AJ854057
VqjSpec3	HM153801
VqjExalb	AB187522
VqjFarci	Z36936
VqjFlavo	Z46754
VqjFlumi	AF277204
VqjGamke	DQ235272
VqjGlobe	FR749915
VqjSpec4	HQ157183
VqjSpec5	FR729900
VqjHaren	DQ282122
VqjHigoe	AB108778
VqjIgnor	AJ303008
VqjInoha	AB092560
VqjIowen	DQ925490
VqjJejue	AY964666
VqjJiang	AY639902
VqjJinan	DQ462650
VqjSpe10	DQ157924
VqjKrucz	AY441974
VqjLijia	AY779043
VqjMexic	FR733723
VqjSpec6	EU484388
VqjMiyun	AY639901
VqjNeoca	AY282603
VqjNiiga	DQ659910
VqjNinae	DQ235687
VqjSpec7	FJ765056
VqjNNova	AF430028
VqjOtiti	AF430067
VqjPauci	AF430041
VqjPigri	AF219974
VqjPneum	AB108780
VqjPolyr	AY626158
VqjPseud	AF430042
VqjPseu2	AF430046
VqjPuris	AJ508748
VqjRhamn	EF418604
VqjSalmo	AF430050
VqjSerio	AF430039
VqjShimo	AB108775
VqjSiena	AB121770
VqjNSoli	AF430051
VqjSpelu	AM422449
VqjSpe11	JN989289
VqjTaked	AB158277
VqjTener	AJ556157
VqjTerpe	AB201298
VqjTesta	AB192415
VqjThail	AB126874
VqjSpec8	HQ157184
VqjTrans	AF430047
VqjUnifo	AF430044
VqjVacci	AF430045
VqjVermi	AB126873
VqjVeter	AF430055
VqjVinac	AB024312
VqjSp171	JN705252
VqjWalla	EU099357
VqjXisha	AY333115
VqjYaman	AB092561
VqkAestu	AY423719
VqkAgari	EF466113
VqkAlber	HE801966
VqkAlbus	AF004988
VqkAlkal	AY633969
VqkSpeci	GU784866
VqkSpec2	X94145
VqkAquit	AF529063
VqkAroma	AB087721
VqkBigeu	EF466114
VqkSpec3	FJ423551
VqkSpec4	FJ750845
VqkSpe21	KC878445
VqkSp188	KJ135310
VqkSpec5	FJ842646
VqkDaegu	HQ246164
VqkSpec6	JF937066
VqkDaphn	AM398438
VqkSp189	KM816582
VqkDilut	EF466121
VqkDokdo	EF633986
VqkDubiu	AY928902
VqkSpe20	KC878444
VqkExalb	AB273624
VqlNAA13	EF626689
VqkFurvi	DQ411542
VqkGangh	AY423718
VqkSpec7	GQ339904
VqkGinse	GQ339901
VqkGins2	AB245396
VqkHalot	EF466122
VqkHanko	EF555584
VqkSpec8	EF623863
VqkSpec9	AM981198
VqkHwasu	AM295258
VqkInsul	DQ786794
VqkIriom	AB544079
VqkIslan	EF466123
VqkJense	AF005006
VqkKongj	DQ218275
VqkKoree	EF466115
VqkKribb	AY835924
VqkLentu	DQ121389
VqkLianc	HQ657322
VqkLuteu	AF005007
VqkSpe10	FM998000
VqkMarin	AM422448
VqkMari3	JX164255
VqkMari2	DQ401093
VqkSpe11	EF466117
VqkSp190	KF955611
VqkSp187	KJ013499
VqkNitro	AF005024
VqkOleiv	AJ698724
VqkSpe22	KC986355
VqkPanac	AB271053
VqkSpe12	FJ666101
VqkSpe16	HM153774
VqkSpe19	JN869461
VqkPlant	AF005008
VqkSpe18	JF750425
VqkSpe13	U61298
VqkSpe90	FN386714
VqkSpe14	DQ401092
VqkSalsi	KC152461
VqkSedim	EF466110
VqkSpe17	JF750424
VqkTerra	FJ423762
VqkTerri	EF363712
VqkTrito	EF466107
VqkSpe15	FM997998
VqkSpe23	KF900163
VonAegyp	AJ539401
VonNAlba	X97883
VonSp213	KJ470139
VonAlkal	AY230848
VonSpec2	EU410477
VonBaich	AY619716
VonChrom	AY619715
VonCompo	AF360734
VonSpec3	JN006759
VonDasso	X97882
VonDass2	X97886
VonExhal	AY028325
VonSpec9	FJ853144
VonSpec4	GU997639
VonGanji	AY336513
VonGilva	AY619712
VonHalop	AJ421018
VonHalot	AJ290448
VonKunsa	AF195412
VonListe	X97887
VonSpec5	EU583726
VonLucen	X97888
VonMetal	AJ420769
VonNikko	AB491226
VonSpec6	FM253114
VonNAlb2	X97884
VonQuing	EF597511
VonRhodo	AY619714
VonRosea	AY619713
VonSalin	AY373031
VonSpec7	EU410476
VonSynne	Y13593
VonTerra	DQ387958
VonTreha	AF105972
VonTropi	AF105971
VonUmidi	AY036001
VonSpec8	AY336503
VonXinji	AF251709
UgvBact9	HM475136
UgvBac18	DQ660393
VqpAreni	JX291103
VqmDokdo	DQ017065
VqpMarin	AB602426
VqnSedim	AB206954
VqoSpong	DQ064789
VqpTeget	AY987349
VqmUlvan	GU902979
VqmXylan	FR733714
VqqAfric	U48842
VqqAngio	U48843
VqqSpeci	FJ157184
VqqBangl	AB274966
VqqCandi	DQ285421
VqqCoxen	AB274967
VqqDietz	AB006156
VqqSpec2	GU367158
VqqFasti	U48844
VqqFerru	U48845
VqqSpe12	KC417350
VqqHelva	U48975
VqqSpec9	HQ157186
VqqSpec3	FJ418910
VqqKuest	AJ746362
VqqLongi	AB018787
VqqMahes	AB290014
VqqSpec4	GU002054
VqqSpec8	FJ347524
VqqSpe13	JN896617
VqqPolyc	U48977
VqqPusil	D85491
VqqRecti	U48979
VqqSpec5	HM755723
VqqSpec6	FN356742
VqqRoseo	AJ278221
VqqRose2	AB039961
VqqRose3	AB039959
VqqRubra	AF277200
VqqSalmo	X97892
VqqSolan	JQ073731
VqqNSoli	JF742631
VqqSpira	U48983
VqqSpe63	KF667499
VqqSpe11	AB720113
VqqTurkm	AF277201
VqqSpec7	FJ261959
VqrAmpul	EU240886
VcrSpeci	HQ830497
VcrSpec2	HQ830496
WsmMalth	DQ490985
WsmPsych	JN390675
VcrSpec3	HQ830498
VcrSpec6	JX275858
VqsIters	EF612765
VqsIter2	AB074520
VqtAcidi	EU336977
VqtAquat	JN399173
